donor	stratum	family	method	gene	fields	state	eligible	called	correct	allele_matches
HG03831	SAS	HG03829	genome_hprc_asian	DPA1	2	complete	1	1	1	2
HG03831	SAS	HG03829	genome_hprc_asian	DPA1	4	complete	0	0	0	0
HG03831	SAS	HG03829	genome_hprc_asian	DPB1	2	complete	1	1	1	2
HG03831	SAS	HG03829	genome_hprc_asian	DPB1	4	complete	1	1	1	2
HG03831	SAS	HG03829	genome_hprc_asian	DQA1	2	complete	1	1	1	2
HG03831	SAS	HG03829	genome_hprc_asian	DQA1	4	complete	1	1	1	2
HG03831	SAS	HG03829	genome_hprc_asian	DQB1	2	complete	1	1	1	2
HG03831	SAS	HG03829	genome_hprc_asian	DQB1	4	complete	1	1	1	2
HG03831	SAS	HG03829	genome_hprc_asian	DRB1	2	complete	1	1	0	1
HG03831	SAS	HG03829	genome_hprc_asian	DRB1	4	complete	0	0	0	0
HG03874	SAS	HG03874	T1K	A	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	A	4	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	B	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	B	4	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	C	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	C	4	complete	1	1	0	1
HG03874	SAS	HG03874	T1K	DPA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	DPA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	T1K	DPB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	DPB1	4	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	DQA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	DQA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	T1K	DQB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	DQB1	4	complete	1	1	0	1
HG03874	SAS	HG03874	T1K	DRB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	T1K	DRB1	4	complete	0	0	0	0
HG03874	SAS	HG03874	hprc	A	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc	A	4	complete	1	1	1	2
HG03874	SAS	HG03874	hprc	B	2	complete	1	1	0	1
HG03874	SAS	HG03874	hprc	B	4	complete	1	1	0	1
HG03874	SAS	HG03874	hprc	C	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc	C	4	complete	1	1	1	2
HG03874	SAS	HG03874	hprc	DPA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc	DPA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	hprc	DPB1	2	complete	1	1	0	0
HG03874	SAS	HG03874	hprc	DPB1	4	complete	1	1	0	0
HG03874	SAS	HG03874	hprc	DQA1	2	complete	1	1	0	1
HG03874	SAS	HG03874	hprc	DQA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	hprc	DQB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc	DQB1	4	complete	1	1	0	1
HG03874	SAS	HG03874	hprc	DRB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc	DRB1	4	complete	0	0	0	0
HG03874	SAS	HG03874	hprc_asian	A	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	A	4	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	B	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	B	4	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	C	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	C	4	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	DPA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	DPA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	hprc_asian	DPB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	DPB1	4	complete	1	1	0	1
HG03874	SAS	HG03874	hprc_asian	DQA1	2	complete	1	1	0	1
HG03874	SAS	HG03874	hprc_asian	DQA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	hprc_asian	DQB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	DQB1	4	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	DRB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	hprc_asian	DRB1	4	complete	0	0	0	0
HG03874	SAS	HG03874	ipd_genome	A	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	A	4	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	B	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	B	4	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	C	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	C	4	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DPA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DPA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	ipd_genome	DPB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DPB1	4	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DQA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DQA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	ipd_genome	DQB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DQB1	4	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DRB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	ipd_genome	DRB1	4	complete	0	0	0	0
HG03874	SAS	HG03874	genome_hprc	A	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc	A	4	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc	B	2	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc	B	4	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc	C	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc	C	4	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc	DPA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc	DPA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	genome_hprc	DPB1	2	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc	DPB1	4	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc	DQA1	2	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc	DQA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	genome_hprc	DQB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc	DQB1	4	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc	DRB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc	DRB1	4	complete	0	0	0	0
HG03874	SAS	HG03874	genome_hprc_asian	A	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	A	4	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	B	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	B	4	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	C	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	C	4	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	DPA1	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	DPA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	genome_hprc_asian	DPB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	DPB1	4	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc_asian	DQA1	2	complete	1	1	0	1
HG03874	SAS	HG03874	genome_hprc_asian	DQA1	4	complete	0	0	0	0
HG03874	SAS	HG03874	genome_hprc_asian	DQB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	DQB1	4	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	DRB1	2	complete	1	1	1	2
HG03874	SAS	HG03874	genome_hprc_asian	DRB1	4	complete	0	0	0	0
HG04199	SAS	HG04099	T1K	A	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	A	4	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	B	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	B	4	complete	0	0	0	0
HG04199	SAS	HG04099	T1K	C	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	C	4	complete	1	1	0	1
HG04199	SAS	HG04099	T1K	DPA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	DPA1	4	complete	0	0	0	0
HG04199	SAS	HG04099	T1K	DPB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	DPB1	4	complete	1	1	0	0
HG04199	SAS	HG04099	T1K	DQA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	DQA1	4	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	DQB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	DQB1	4	complete	1	1	0	1
HG04199	SAS	HG04099	T1K	DRB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	T1K	DRB1	4	complete	0	0	0	0
HG04199	SAS	HG04099	hprc	A	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	A	4	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	B	2	complete	1	1	0	1
HG04199	SAS	HG04099	hprc	B	4	complete	0	0	0	0
HG04199	SAS	HG04099	hprc	C	2	complete	1	1	0	1
HG04199	SAS	HG04099	hprc	C	4	complete	1	1	0	1
HG04199	SAS	HG04099	hprc	DPA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	DPA1	4	complete	0	0	0	0
HG04199	SAS	HG04099	hprc	DPB1	2	complete	1	1	0	1
HG04199	SAS	HG04099	hprc	DPB1	4	complete	1	1	0	0
HG04199	SAS	HG04099	hprc	DQA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	DQA1	4	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	DQB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	DQB1	4	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	DRB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc	DRB1	4	complete	0	0	0	0
HG04199	SAS	HG04099	hprc_asian	A	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	A	4	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	B	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	B	4	complete	0	0	0	0
HG04199	SAS	HG04099	hprc_asian	C	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	C	4	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DPA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DPA1	4	complete	0	0	0	0
HG04199	SAS	HG04099	hprc_asian	DPB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DPB1	4	complete	1	1	0	0
HG04199	SAS	HG04099	hprc_asian	DQA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DQA1	4	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DQB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DQB1	4	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DRB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	hprc_asian	DRB1	4	complete	0	0	0	0
HG04199	SAS	HG04099	ipd_genome	A	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	A	4	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	B	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	B	4	complete	0	0	0	0
HG04199	SAS	HG04099	ipd_genome	C	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	C	4	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DPA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DPA1	4	complete	0	0	0	0
HG04199	SAS	HG04099	ipd_genome	DPB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DPB1	4	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DQA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DQA1	4	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DQB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DQB1	4	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DRB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	ipd_genome	DRB1	4	complete	0	0	0	0
HG04199	SAS	HG04099	genome_hprc	A	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	A	4	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	B	2	complete	1	1	0	1
HG04199	SAS	HG04099	genome_hprc	B	4	complete	0	0	0	0
HG04199	SAS	HG04099	genome_hprc	C	2	complete	1	1	0	1
HG04199	SAS	HG04099	genome_hprc	C	4	complete	1	1	0	1
HG04199	SAS	HG04099	genome_hprc	DPA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	DPA1	4	complete	0	0	0	0
HG04199	SAS	HG04099	genome_hprc	DPB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	DPB1	4	complete	1	1	0	1
HG04199	SAS	HG04099	genome_hprc	DQA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	DQA1	4	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	DQB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	DQB1	4	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	DRB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc	DRB1	4	complete	0	0	0	0
HG04199	SAS	HG04099	genome_hprc_asian	A	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	A	4	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	B	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	B	4	complete	0	0	0	0
HG04199	SAS	HG04099	genome_hprc_asian	C	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	C	4	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DPA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DPA1	4	complete	0	0	0	0
HG04199	SAS	HG04099	genome_hprc_asian	DPB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DPB1	4	complete	1	1	0	0
HG04199	SAS	HG04099	genome_hprc_asian	DQA1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DQA1	4	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DQB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DQB1	4	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DRB1	2	complete	1	1	1	2
HG04199	SAS	HG04099	genome_hprc_asian	DRB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	T1K	A	2	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	A	4	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	B	2	complete	1	1	0	1
NA18608	EAS	NA18608	T1K	B	4	complete	1	1	0	0
NA18608	EAS	NA18608	T1K	C	2	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	C	4	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	DPA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	DPA1	4	complete	0	0	0	0
NA18608	EAS	NA18608	T1K	DPB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	DPB1	4	complete	1	1	0	0
NA18608	EAS	NA18608	T1K	DQA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	DQA1	4	complete	1	1	0	0
NA18608	EAS	NA18608	T1K	DQB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	DQB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	T1K	DRB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	T1K	DRB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	hprc	A	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	A	4	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	B	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	B	4	complete	1	1	0	0
NA18608	EAS	NA18608	hprc	C	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	C	4	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	DPA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	DPA1	4	complete	0	0	0	0
NA18608	EAS	NA18608	hprc	DPB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	DPB1	4	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	DQA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	DQA1	4	complete	1	1	0	0
NA18608	EAS	NA18608	hprc	DQB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc	DQB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	hprc	DRB1	2	complete	1	1	0	1
NA18608	EAS	NA18608	hprc	DRB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	hprc_asian	A	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	A	4	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	B	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	B	4	complete	1	1	0	0
NA18608	EAS	NA18608	hprc_asian	C	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	C	4	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	DPA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	DPA1	4	complete	0	0	0	0
NA18608	EAS	NA18608	hprc_asian	DPB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	DPB1	4	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	DQA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	DQA1	4	complete	1	1	0	0
NA18608	EAS	NA18608	hprc_asian	DQB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	hprc_asian	DQB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	hprc_asian	DRB1	2	complete	1	1	0	1
NA18608	EAS	NA18608	hprc_asian	DRB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	ipd_genome	A	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	A	4	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	B	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	B	4	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	C	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	C	4	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	DPA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	DPA1	4	complete	0	0	0	0
NA18608	EAS	NA18608	ipd_genome	DPB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	DPB1	4	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	DQA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	DQA1	4	complete	1	1	0	1
NA18608	EAS	NA18608	ipd_genome	DQB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	DQB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	ipd_genome	DRB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	ipd_genome	DRB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	genome_hprc	A	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	A	4	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	B	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	B	4	complete	1	1	0	0
NA18608	EAS	NA18608	genome_hprc	C	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	C	4	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	DPA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	DPA1	4	complete	0	0	0	0
NA18608	EAS	NA18608	genome_hprc	DPB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	DPB1	4	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	DQA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	DQA1	4	complete	1	1	0	1
NA18608	EAS	NA18608	genome_hprc	DQB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	DQB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	genome_hprc	DRB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc	DRB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	genome_hprc_asian	A	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	A	4	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	B	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	B	4	complete	1	1	0	0
NA18608	EAS	NA18608	genome_hprc_asian	C	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	C	4	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	DPA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	DPA1	4	complete	0	0	0	0
NA18608	EAS	NA18608	genome_hprc_asian	DPB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	DPB1	4	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	DQA1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	DQA1	4	complete	1	1	0	1
NA18608	EAS	NA18608	genome_hprc_asian	DQB1	2	complete	1	1	1	2
NA18608	EAS	NA18608	genome_hprc_asian	DQB1	4	complete	0	0	0	0
NA18608	EAS	NA18608	genome_hprc_asian	DRB1	2	complete	1	1	0	1
NA18608	EAS	NA18608	genome_hprc_asian	DRB1	4	complete	0	0	0	0
NA20905	SAS	NA20905	T1K	A	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	A	4	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	B	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	B	4	complete	0	0	0	0
NA20905	SAS	NA20905	T1K	C	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	C	4	complete	1	1	0	0
NA20905	SAS	NA20905	T1K	DPA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	DPA1	4	complete	0	0	0	0
NA20905	SAS	NA20905	T1K	DPB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	DPB1	4	complete	1	1	0	1
NA20905	SAS	NA20905	T1K	DQA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	DQA1	4	complete	1	1	0	1
NA20905	SAS	NA20905	T1K	DQB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	DQB1	4	complete	1	1	0	1
NA20905	SAS	NA20905	T1K	DRB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	T1K	DRB1	4	complete	0	0	0	0
NA20905	SAS	NA20905	hprc	A	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc	A	4	complete	1	1	0	1
NA20905	SAS	NA20905	hprc	B	2	complete	1	1	0	1
NA20905	SAS	NA20905	hprc	B	4	complete	0	0	0	0
NA20905	SAS	NA20905	hprc	C	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc	C	4	complete	1	1	1	2
NA20905	SAS	NA20905	hprc	DPA1	2	complete	1	1	0	1
NA20905	SAS	NA20905	hprc	DPA1	4	complete	0	0	0	0
NA20905	SAS	NA20905	hprc	DPB1	2	complete	1	1	0	1
NA20905	SAS	NA20905	hprc	DPB1	4	complete	1	0	0	0
NA20905	SAS	NA20905	hprc	DQA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc	DQA1	4	complete	1	1	0	1
NA20905	SAS	NA20905	hprc	DQB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc	DQB1	4	complete	1	1	0	1
NA20905	SAS	NA20905	hprc	DRB1	2	complete	1	1	0	1
NA20905	SAS	NA20905	hprc	DRB1	4	complete	0	0	0	0
NA20905	SAS	NA20905	hprc_asian	A	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	A	4	complete	1	1	0	1
NA20905	SAS	NA20905	hprc_asian	B	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	B	4	complete	0	0	0	0
NA20905	SAS	NA20905	hprc_asian	C	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	C	4	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DPA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DPA1	4	complete	0	0	0	0
NA20905	SAS	NA20905	hprc_asian	DPB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DPB1	4	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DQA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DQA1	4	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DQB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DQB1	4	complete	1	1	0	1
NA20905	SAS	NA20905	hprc_asian	DRB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	hprc_asian	DRB1	4	complete	0	0	0	0
NA20905	SAS	NA20905	ipd_genome	A	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	A	4	complete	1	1	0	1
NA20905	SAS	NA20905	ipd_genome	B	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	B	4	complete	0	0	0	0
NA20905	SAS	NA20905	ipd_genome	C	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	C	4	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DPA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DPA1	4	complete	0	0	0	0
NA20905	SAS	NA20905	ipd_genome	DPB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DPB1	4	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DQA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DQA1	4	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DQB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DQB1	4	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DRB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	ipd_genome	DRB1	4	complete	0	0	0	0
NA20905	SAS	NA20905	genome_hprc	A	2	complete	1	1	1	2
NA20905	SAS	NA20905	genome_hprc	A	4	complete	1	1	0	1
NA20905	SAS	NA20905	genome_hprc	B	2	complete	1	1	0	1
NA20905	SAS	NA20905	genome_hprc	B	4	complete	0	0	0	0
NA20905	SAS	NA20905	genome_hprc	C	2	complete	1	1	1	2
NA20905	SAS	NA20905	genome_hprc	C	4	complete	1	1	1	2
NA20905	SAS	NA20905	genome_hprc	DPA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	genome_hprc	DPA1	4	complete	0	0	0	0
NA20905	SAS	NA20905	genome_hprc	DPB1	2	complete	1	1	1	2
NA20905	SAS	NA20905	genome_hprc	DPB1	4	complete	1	1	0	1
NA20905	SAS	NA20905	genome_hprc	DQA1	2	complete	1	1	1	2
NA20905	SAS	NA20905	genome_hprc	DQA1	4	complete	1	1	0	1
