donor	arm	locus	gene	level	picks	quality	truth_haplotypes	called	correct	allele_matches	sources
HG04157	full-ens	HLA-DRB1	DRB1	g_group	NA19159.2,apr-f.1	2.65	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB1	DRB1	cds_exact	NA19159.2,apr-f.1	2.65	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB1	DRB1	gene_exact	NA19159.2,apr-f.1	2.65	HG04157.1,HG04157.2	1	0	0	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB3	two_field	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB3	g_group	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB3	cds_exact	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB3	gene_exact	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB4	two_field	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB4	g_group	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB4	cds_exact	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB4	gene_exact	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB5	two_field	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB5	g_group	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB5	cds_exact	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	1	2	backbone,backbone
HG04157	full-ens	HLA-DRB345	DRB5	gene_exact	HG03239.2,apr047.2	12.71	HG04157.1,HG04157.2	1	0	1	backbone,backbone
HG04187	full-ens	HLA-A	A	two_field	HG01150.1,HIFI032302D.1	2.11	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-A	A	g_group	HG01150.1,HIFI032302D.1	2.11	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-A	A	cds_exact	HG01150.1,HIFI032302D.1	2.11	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-A	A	gene_exact	HG01150.1,HIFI032302D.1	2.11	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-B	B	two_field	HG03654.2,HG01109.2~B_35-03-01-01	2.93	HG04187.1,HG04187.2	1	1	2	backbone,ipd_near
HG04187	full-ens	HLA-B	B	g_group	HG03654.2,HG01109.2~B_35-03-01-01	2.93	HG04187.1,HG04187.2	1	1	2	backbone,ipd_near
HG04187	full-ens	HLA-B	B	cds_exact	HG03654.2,HG01109.2~B_35-03-01-01	2.93	HG04187.1,HG04187.2	1	1	2	backbone,ipd_near
HG04187	full-ens	HLA-B	B	gene_exact	HG03654.2,HG01109.2~B_35-03-01-01	2.93	HG04187.1,HG04187.2	0	0	1	backbone,ipd_near
HG04187	full-ens	HLA-C	C	two_field	HG01106.2,HG03688.1	1.86	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-C	C	g_group	HG01106.2,HG03688.1	1.86	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-C	C	cds_exact	HG01106.2,HG03688.1	1.86	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-C	C	gene_exact	HG01106.2,HG03688.1	1.86	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPA1	two_field	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPA1	g_group	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPA1	cds_exact	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPA1	gene_exact	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPB1	two_field	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPB1	g_group	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPB1	cds_exact	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DP	DPB1	gene_exact	NA21144.1,apr019.2	7.58	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DQ	DQA1	two_field	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DQ	DQA1	g_group	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DQ	DQA1	cds_exact	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DQ	DQA1	gene_exact	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	1	0	0	backbone,backbone
HG04187	full-ens	HLA-DQ	DQB1	two_field	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	1	1	2	backbone,ipd_near
HG04187	full-ens	HLA-DQ	DQB1	g_group	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	1	1	2	backbone,ipd_near
HG04187	full-ens	HLA-DQ	DQB1	cds_exact	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	1	1	2	backbone,ipd_near
HG04187	full-ens	HLA-DQ	DQB1	gene_exact	HG03874.1,HG00642.1~DQB1_02-07-01	4.41	HG04187.1,HG04187.2	0	0	1	backbone,ipd_near
HG04187	full-ens	HLA-DRB1	DRB1	two_field	HG01071.2~DRB1_03-221,HG03209.2~DRB1_08-01-01-01	1.89	HG04187.1,HG04187.2	1	0	0	ipd_near,ipd_near
HG04187	full-ens	HLA-DRB1	DRB1	g_group	HG01071.2~DRB1_03-221,HG03209.2~DRB1_08-01-01-01	1.89	HG04187.1,HG04187.2	1	0	1	ipd_near,ipd_near
HG04187	full-ens	HLA-DRB1	DRB1	cds_exact	HG01071.2~DRB1_03-221,HG03209.2~DRB1_08-01-01-01	1.89	HG04187.1,HG04187.2	1	0	0	ipd_near,ipd_near
HG04187	full-ens	HLA-DRB1	DRB1	gene_exact	HG01071.2~DRB1_03-221,HG03209.2~DRB1_08-01-01-01	1.89	HG04187.1,HG04187.2	0	0	0	ipd_near,ipd_near
HG04187	full-ens	HLA-DRB345	DRB3	two_field	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB3	g_group	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB3	cds_exact	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB3	gene_exact	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	0	1	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB4	two_field	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB4	g_group	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB4	cds_exact	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB4	gene_exact	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB5	two_field	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB5	g_group	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB5	cds_exact	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04187	full-ens	HLA-DRB345	DRB5	gene_exact	HG00597.2,HG02738.2	1.34	HG04187.1,HG04187.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-A	A	two_field	HG00097.1,HIFI032302D.1	7.76	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-A	A	g_group	HG00097.1,HIFI032302D.1	7.76	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-A	A	cds_exact	HG00097.1,HIFI032302D.1	7.76	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-A	A	gene_exact	HG00097.1,HIFI032302D.1	7.76	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-B	B	two_field	GRCh38.0,HG02015.2	4.11	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-B	B	g_group	GRCh38.0,HG02015.2	4.11	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-B	B	cds_exact	GRCh38.0,HG02015.2	4.11	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-B	B	gene_exact	GRCh38.0,HG02015.2	4.11	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-C	C	two_field	HG00344.2,HIFI032302D.2	4.88	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-C	C	g_group	HG00344.2,HIFI032302D.2	4.88	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-C	C	cds_exact	HG00344.2,HIFI032302D.2	4.88	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-C	C	gene_exact	HG00344.2,HIFI032302D.2	4.88	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DP	DPA1	two_field	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DP	DPA1	g_group	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DP	DPA1	cds_exact	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DP	DPA1	gene_exact	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	0	1	backbone,backbone
HG04199	full-ens	HLA-DP	DPB1	two_field	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DP	DPB1	g_group	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DP	DPB1	cds_exact	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DP	DPB1	gene_exact	HG02055.2,apr045.1	2.66	HG04199.1,HG04199.2	1	0	0	backbone,backbone
HG04199	full-ens	HLA-DQ	DQA1	two_field	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DQ	DQA1	g_group	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DQ	DQA1	cds_exact	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DQ	DQA1	gene_exact	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DQ	DQB1	two_field	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DQ	DQB1	g_group	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DQ	DQB1	cds_exact	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DQ	DQB1	gene_exact	HG02300.1,HG03816.2	2.87	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB1	DRB1	two_field	HG00128.1,HG02273.1	2.21	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB1	DRB1	g_group	HG00128.1,HG02273.1	2.21	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB1	DRB1	cds_exact	HG00128.1,HG02273.1	2.21	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB1	DRB1	gene_exact	HG00128.1,HG02273.1	2.21	HG04199.1,HG04199.2	1	0	0	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB3	two_field	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB3	g_group	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB3	cds_exact	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB3	gene_exact	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB4	two_field	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB4	g_group	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB4	cds_exact	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB4	gene_exact	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB5	two_field	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB5	g_group	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB5	cds_exact	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04199	full-ens	HLA-DRB345	DRB5	gene_exact	HG00128.1,HG03239.1	1.74	HG04199.1,HG04199.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-A	A	two_field	HG01081.1,HG02976.2	2.32	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-A	A	g_group	HG01081.1,HG02976.2	2.32	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-A	A	cds_exact	HG01081.1,HG02976.2	2.32	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-A	A	gene_exact	HG01081.1,HG02976.2	2.32	HG04204.1,HG04204.2	1	0	1	backbone,backbone
HG04204	full-ens	HLA-B	B	two_field	HG02514.1,HIFI032420D.1	10.86	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-B	B	g_group	HG02514.1,HIFI032420D.1	10.86	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-B	B	cds_exact	HG02514.1,HIFI032420D.1	10.86	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-B	B	gene_exact	HG02514.1,HIFI032420D.1	10.86	HG04204.1,HG04204.2	1	0	1	backbone,backbone
HG04204	full-ens	HLA-C	C	two_field	HG00272.1,HG02514.1	1.77	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-C	C	g_group	HG00272.1,HG02514.1	1.77	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-C	C	cds_exact	HG00272.1,HG02514.1	1.77	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-C	C	gene_exact	HG00272.1,HG02514.1	1.77	HG04204.1,HG04204.2	1	0	1	backbone,backbone
HG04204	full-ens	HLA-DP	DPA1	two_field	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DP	DPA1	g_group	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DP	DPA1	cds_exact	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DP	DPA1	gene_exact	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DP	DPB1	two_field	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DP	DPB1	g_group	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DP	DPB1	cds_exact	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DP	DPB1	gene_exact	HG00146.1,apr049.1	5.6	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQA1	two_field	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQA1	g_group	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQA1	cds_exact	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQA1	gene_exact	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQB1	two_field	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQB1	g_group	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQB1	cds_exact	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DQ	DQB1	gene_exact	HG02735.1,apr047.2	10.54	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB1	DRB1	two_field	NA19159.2,apr047.2	2.85	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB1	DRB1	g_group	NA19159.2,apr047.2	2.85	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB1	DRB1	cds_exact	NA19159.2,apr047.2	2.85	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB1	DRB1	gene_exact	NA19159.2,apr047.2	2.85	HG04204.1,HG04204.2	1	0	0	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB3	two_field	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB3	g_group	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB3	cds_exact	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB3	gene_exact	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB4	two_field	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB4	g_group	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB4	cds_exact	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB4	gene_exact	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB5	two_field	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB5	g_group	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB5	cds_exact	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	1	2	backbone,backbone
HG04204	full-ens	HLA-DRB345	DRB5	gene_exact	HG03710.1,apr047.2	2.24	HG04204.1,HG04204.2	1	0	1	backbone,backbone
NA18570	full-ens	HLA-A	A	two_field	HG00438.2,HG00128.1~A_02-1036	2.38	NA18570.1,NA18570.2	1	0	1	backbone,ipd_near
NA18570	full-ens	HLA-A	A	g_group	HG00438.2,HG00128.1~A_02-1036	2.38	NA18570.1,NA18570.2	1	1	2	backbone,ipd_near
NA18570	full-ens	HLA-A	A	cds_exact	HG00438.2,HG00128.1~A_02-1036	2.38	NA18570.1,NA18570.2	1	0	1	backbone,ipd_near
NA18570	full-ens	HLA-A	A	gene_exact	HG00438.2,HG00128.1~A_02-1036	2.38	NA18570.1,NA18570.2	0	0	1	backbone,ipd_near
NA18570	full-ens	HLA-B	B	two_field	HG00272.1,HG02132.1	6.75	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-B	B	g_group	HG00272.1,HG02132.1	6.75	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-B	B	cds_exact	HG00272.1,HG02132.1	6.75	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-B	B	gene_exact	HG00272.1,HG02132.1	6.75	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-C	C	two_field	HG00272.1,HG00272.1	1.35	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-C	C	g_group	HG00272.1,HG00272.1	1.35	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-C	C	cds_exact	HG00272.1,HG00272.1	1.35	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-C	C	gene_exact	HG00272.1,HG00272.1	1.35	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DP	DPA1	two_field	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DP	DPA1	g_group	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DP	DPA1	cds_exact	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DP	DPA1	gene_exact	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	0	1	backbone,backbone
NA18570	full-ens	HLA-DP	DPB1	two_field	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DP	DPB1	g_group	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DP	DPB1	cds_exact	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DP	DPB1	gene_exact	HG00609.1,HIFI032731D.2	4.38	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DQ	DQA1	two_field	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DQ	DQA1	g_group	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DQ	DQA1	cds_exact	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DQ	DQA1	gene_exact	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	0	1	backbone,backbone
NA18570	full-ens	HLA-DQ	DQB1	two_field	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DQ	DQB1	g_group	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DQ	DQB1	cds_exact	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DQ	DQB1	gene_exact	HG00673.1,HIFI032685D.2	2.65	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB1	DRB1	two_field	HG01928.1,NA20905.1	3.96	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB1	DRB1	g_group	HG01928.1,NA20905.1	3.96	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB1	DRB1	cds_exact	HG01928.1,NA20905.1	3.96	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB1	DRB1	gene_exact	HG01928.1,NA20905.1	3.96	NA18570.1,NA18570.2	1	0	0	backbone,backbone
NA18570	full-ens	HLA-DRB345	DRB3	two_field	KPanRef-080.1,NA20905.1	2.7	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB345	DRB3	g_group	KPanRef-080.1,NA20905.1	2.7	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB345	DRB3	cds_exact	KPanRef-080.1,NA20905.1	2.7	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB345	DRB3	gene_exact	KPanRef-080.1,NA20905.1	2.7	NA18570.1,NA18570.2	1	0	1	backbone,backbone
NA18570	full-ens	HLA-DRB345	DRB4	two_field	KPanRef-080.1,NA20905.1	2.7	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB345	DRB4	g_group	KPanRef-080.1,NA20905.1	2.7	NA18570.1,NA18570.2	1	1	2	backbone,backbone
NA18570	full-ens	HLA-DRB345	DRB4	cds_exact	KPanRef-080.1,NA20905.1	2.7	NA18570.1,NA18570.2	1	1	2	backbone,backbone
