donor	stratum	population	fold	universe	variant_class	arm	n	site_present	called	correct	nonref_n	nonref_correct
NA19087	EAS	JPT	0	shared_new_sites	truth_SV_length	old_full	82	69	69	58	82	58
NA19087	EAS	JPT	0	shared_new_sites	truth_SV_length	old_hprc	82	81	80	61	82	61
HG03804	SAS	BEB	0	all_truth	ALL	full	97372	96816	96816	96314	16356	15967
HG03804	SAS	BEB	0	all_truth	ALL	hprc	97372	85080	85075	84678	16356	15952
HG03804	SAS	BEB	0	all_truth	ALL	old_full	97372	79556	79555	79137	16356	13035
HG03804	SAS	BEB	0	all_truth	ALL	old_hprc	97372	84869	84864	84462	16356	15890
HG03804	SAS	BEB	0	all_truth	SNV	full	79844	79413	79413	79163	12128	11951
HG03804	SAS	BEB	0	all_truth	SNV	hprc	79844	70175	70173	69989	12128	11929
HG03804	SAS	BEB	0	all_truth	SNV	old_full	79844	65229	65229	65015	12128	9788
HG03804	SAS	BEB	0	all_truth	SNV	old_hprc	79844	70020	70018	69833	12128	11893
HG03804	SAS	BEB	0	all_truth	SV_length_site	full	298	296	296	268	129	102
HG03804	SAS	BEB	0	all_truth	SV_length_site	hprc	298	287	285	263	129	105
HG03804	SAS	BEB	0	all_truth	SV_length_site	old_full	298	242	241	222	129	79
HG03804	SAS	BEB	0	all_truth	SV_length_site	old_hprc	298	282	281	258	129	101
HG03804	SAS	BEB	0	all_truth	small_complex	full	17230	17107	17107	16883	4099	3914
HG03804	SAS	BEB	0	all_truth	small_complex	hprc	17230	14618	14617	14426	4099	3918
HG03804	SAS	BEB	0	all_truth	small_complex	old_full	17230	14085	14085	13900	4099	3168
HG03804	SAS	BEB	0	all_truth	small_complex	old_hprc	17230	14567	14565	14371	4099	3896
HG03804	SAS	BEB	0	all_truth	truth_SV_length	full	56	56	56	43	56	43
HG03804	SAS	BEB	0	all_truth	truth_SV_length	hprc	56	56	55	46	56	46
HG03804	SAS	BEB	0	all_truth	truth_SV_length	old_full	56	44	43	35	56	35
HG03804	SAS	BEB	0	all_truth	truth_SV_length	old_hprc	56	54	53	45	56	45
HG03804	SAS	BEB	0	frozen_HPRC_sites	ALL	full	84869	84869	84869	84371	16258	15908
HG03804	SAS	BEB	0	frozen_HPRC_sites	ALL	hprc	84869	84869	84864	84469	16258	15896
HG03804	SAS	BEB	0	frozen_HPRC_sites	ALL	old_full	84869	70187	70186	69769	16258	13031
HG03804	SAS	BEB	0	frozen_HPRC_sites	ALL	old_hprc	84869	84869	84864	84462	16258	15890
HG03804	SAS	BEB	0	frozen_HPRC_sites	SNV	full	70020	70020	70020	69770	12055	11912
HG03804	SAS	BEB	0	frozen_HPRC_sites	SNV	hprc	70020	70020	70018	69834	12055	11894
HG03804	SAS	BEB	0	frozen_HPRC_sites	SNV	old_full	70020	57787	57787	57573	12055	9784
HG03804	SAS	BEB	0	frozen_HPRC_sites	SNV	old_hprc	70020	70020	70018	69833	12055	11893
HG03804	SAS	BEB	0	frozen_HPRC_sites	SV_length_site	full	282	282	282	256	125	100
HG03804	SAS	BEB	0	frozen_HPRC_sites	SV_length_site	hprc	282	282	280	260	125	103
HG03804	SAS	BEB	0	frozen_HPRC_sites	SV_length_site	old_full	282	234	233	214	125	79
HG03804	SAS	BEB	0	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	281	258	125	101
HG03804	SAS	BEB	0	frozen_HPRC_sites	small_complex	full	14567	14567	14567	14345	4078	3896
HG03804	SAS	BEB	0	frozen_HPRC_sites	small_complex	hprc	14567	14567	14566	14375	4078	3899
HG03804	SAS	BEB	0	frozen_HPRC_sites	small_complex	old_full	14567	12166	12166	11982	4078	3168
HG03804	SAS	BEB	0	frozen_HPRC_sites	small_complex	old_hprc	14567	14567	14565	14371	4078	3896
HG03804	SAS	BEB	0	frozen_HPRC_sites	truth_SV_length	full	54	54	54	42	54	42
HG03804	SAS	BEB	0	frozen_HPRC_sites	truth_SV_length	hprc	54	54	53	45	54	45
HG03804	SAS	BEB	0	frozen_HPRC_sites	truth_SV_length	old_full	54	44	43	35	54	35
HG03804	SAS	BEB	0	frozen_HPRC_sites	truth_SV_length	old_hprc	54	54	53	45	54	45
HG03804	SAS	BEB	0	frozen_threeway_SNV	ALL	full	50468	50468	50468	50409	8925	8879
HG03804	SAS	BEB	0	frozen_threeway_SNV	ALL	hprc	50468	50468	50468	50427	8925	8888
HG03804	SAS	BEB	0	frozen_threeway_SNV	ALL	linear	50468	50468	50468	50434	8925	8891
HG03804	SAS	BEB	0	frozen_threeway_SNV	ALL	old_full	50468	50468	50468	50402	8925	8873
HG03804	SAS	BEB	0	frozen_threeway_SNV	ALL	old_hprc	50468	50468	50468	50426	8925	8886
HG03804	SAS	BEB	0	frozen_threeway_SNV	SNV	full	50468	50468	50468	50409	8925	8879
HG03804	SAS	BEB	0	frozen_threeway_SNV	SNV	hprc	50468	50468	50468	50427	8925	8888
HG03804	SAS	BEB	0	frozen_threeway_SNV	SNV	linear	50468	50468	50468	50434	8925	8891
HG03804	SAS	BEB	0	frozen_threeway_SNV	SNV	old_full	50468	50468	50468	50402	8925	8873
HG03804	SAS	BEB	0	frozen_threeway_SNV	SNV	old_hprc	50468	50468	50468	50426	8925	8886
HG03804	SAS	BEB	0	shared_new_sites	ALL	full	85080	85080	85080	84579	16316	15963
HG03804	SAS	BEB	0	shared_new_sites	ALL	hprc	85080	85080	85075	84678	16316	15952
HG03804	SAS	BEB	0	shared_new_sites	ALL	old_full	85080	70187	70186	69769	16316	13031
HG03804	SAS	BEB	0	shared_new_sites	ALL	old_hprc	85080	84869	84864	84462	16316	15890
HG03804	SAS	BEB	0	shared_new_sites	SNV	full	70175	70175	70175	69925	12090	11947
HG03804	SAS	BEB	0	shared_new_sites	SNV	hprc	70175	70175	70173	69989	12090	11929
HG03804	SAS	BEB	0	shared_new_sites	SNV	old_full	70175	57787	57787	57573	12090	9784
HG03804	SAS	BEB	0	shared_new_sites	SNV	old_hprc	70175	70020	70018	69833	12090	11893
HG03804	SAS	BEB	0	shared_new_sites	SV_length_site	full	287	287	287	259	129	102
HG03804	SAS	BEB	0	shared_new_sites	SV_length_site	hprc	287	287	285	263	129	105
HG03804	SAS	BEB	0	shared_new_sites	SV_length_site	old_full	287	234	233	214	129	79
HG03804	SAS	BEB	0	shared_new_sites	SV_length_site	old_hprc	287	282	281	258	129	101
HG03804	SAS	BEB	0	shared_new_sites	small_complex	full	14618	14618	14618	14395	4097	3914
HG03804	SAS	BEB	0	shared_new_sites	small_complex	hprc	14618	14618	14617	14426	4097	3918
HG03804	SAS	BEB	0	shared_new_sites	small_complex	old_full	14618	12166	12166	11982	4097	3168
HG03804	SAS	BEB	0	shared_new_sites	small_complex	old_hprc	14618	14567	14565	14371	4097	3896
HG03804	SAS	BEB	0	shared_new_sites	truth_SV_length	full	56	56	56	43	56	43
HG03804	SAS	BEB	0	shared_new_sites	truth_SV_length	hprc	56	56	55	46	56	46
HG03804	SAS	BEB	0	shared_new_sites	truth_SV_length	old_full	56	44	43	35	56	35
HG03804	SAS	BEB	0	shared_new_sites	truth_SV_length	old_hprc	56	54	53	45	56	45
NA21093	SAS	GIH	0	all_truth	ALL	full	97372	96816	96816	96250	20535	20092
NA21093	SAS	GIH	0	all_truth	ALL	hprc	97372	85080	85078	84649	20535	20146
NA21093	SAS	GIH	0	all_truth	ALL	old_full	97372	79556	79556	79191	20535	17657
NA21093	SAS	GIH	0	all_truth	ALL	old_hprc	97372	84869	84866	84437	20535	20126
NA21093	SAS	GIH	0	all_truth	SNV	full	79844	79413	79413	79143	15009	14805
NA21093	SAS	GIH	0	all_truth	SNV	hprc	79844	70175	70175	70016	15009	14850
NA21093	SAS	GIH	0	all_truth	SNV	old_full	79844	65229	65229	65073	15009	12995
NA21093	SAS	GIH	0	all_truth	SNV	old_hprc	79844	70020	70020	69861	15009	14840
NA21093	SAS	GIH	0	all_truth	SV_length_site	full	298	296	296	261	158	124
NA21093	SAS	GIH	0	all_truth	SV_length_site	hprc	298	287	286	259	158	130
NA21093	SAS	GIH	0	all_truth	SV_length_site	old_full	298	242	242	223	158	110
NA21093	SAS	GIH	0	all_truth	SV_length_site	old_hprc	298	282	281	256	158	129
NA21093	SAS	GIH	0	all_truth	small_complex	full	17230	17107	17107	16846	5368	5163
NA21093	SAS	GIH	0	all_truth	small_complex	hprc	17230	14618	14617	14374	5368	5166
NA21093	SAS	GIH	0	all_truth	small_complex	old_full	17230	14085	14085	13895	5368	4552
NA21093	SAS	GIH	0	all_truth	small_complex	old_hprc	17230	14567	14565	14320	5368	5157
NA21093	SAS	GIH	0	all_truth	truth_SV_length	full	82	82	82	70	82	70
NA21093	SAS	GIH	0	all_truth	truth_SV_length	hprc	82	82	81	69	82	69
NA21093	SAS	GIH	0	all_truth	truth_SV_length	old_full	82	73	73	66	82	66
NA21093	SAS	GIH	0	all_truth	truth_SV_length	old_hprc	82	81	80	69	82	69
NA21093	SAS	GIH	0	frozen_HPRC_sites	ALL	full	84869	84869	84869	84311	20458	20063
NA21093	SAS	GIH	0	frozen_HPRC_sites	ALL	hprc	84869	84869	84867	84444	20458	20130
NA21093	SAS	GIH	0	frozen_HPRC_sites	ALL	old_full	84869	70187	70187	69824	20458	17644
NA21093	SAS	GIH	0	frozen_HPRC_sites	ALL	old_hprc	84869	84869	84866	84437	20458	20126
NA21093	SAS	GIH	0	frozen_HPRC_sites	SNV	full	70020	70020	70020	69753	14944	14782
NA21093	SAS	GIH	0	frozen_HPRC_sites	SNV	hprc	70020	70020	70020	69861	14944	14839
NA21093	SAS	GIH	0	frozen_HPRC_sites	SNV	old_full	70020	57787	57787	57632	14944	12982
NA21093	SAS	GIH	0	frozen_HPRC_sites	SNV	old_hprc	70020	70020	70020	69861	14944	14840
NA21093	SAS	GIH	0	frozen_HPRC_sites	SV_length_site	full	282	282	282	249	155	123
NA21093	SAS	GIH	0	frozen_HPRC_sites	SV_length_site	hprc	282	282	281	256	155	129
NA21093	SAS	GIH	0	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	215	155	110
NA21093	SAS	GIH	0	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	281	256	155	129
NA21093	SAS	GIH	0	frozen_HPRC_sites	small_complex	full	14567	14567	14567	14309	5359	5158
NA21093	SAS	GIH	0	frozen_HPRC_sites	small_complex	hprc	14567	14567	14566	14327	5359	5162
NA21093	SAS	GIH	0	frozen_HPRC_sites	small_complex	old_full	14567	12166	12166	11977	5359	4552
NA21093	SAS	GIH	0	frozen_HPRC_sites	small_complex	old_hprc	14567	14567	14565	14320	5359	5157
NA21093	SAS	GIH	0	frozen_HPRC_sites	truth_SV_length	full	81	81	81	70	81	70
NA21093	SAS	GIH	0	frozen_HPRC_sites	truth_SV_length	hprc	81	81	80	69	81	69
NA21093	SAS	GIH	0	frozen_HPRC_sites	truth_SV_length	old_full	81	73	73	66	81	66
NA21093	SAS	GIH	0	frozen_HPRC_sites	truth_SV_length	old_hprc	81	81	80	69	81	69
NA21093	SAS	GIH	0	frozen_threeway_SNV	ALL	full	50468	50468	50468	50372	10564	10489
NA21093	SAS	GIH	0	frozen_threeway_SNV	ALL	hprc	50468	50468	50468	50406	10564	10511
NA21093	SAS	GIH	0	frozen_threeway_SNV	ALL	linear	50468	50468	50468	50216	10564	10336
NA21093	SAS	GIH	0	frozen_threeway_SNV	ALL	old_full	50468	50468	50468	50384	10564	10494
NA21093	SAS	GIH	0	frozen_threeway_SNV	ALL	old_hprc	50468	50468	50468	50405	10564	10511
NA21093	SAS	GIH	0	frozen_threeway_SNV	SNV	full	50468	50468	50468	50372	10564	10489
NA21093	SAS	GIH	0	frozen_threeway_SNV	SNV	hprc	50468	50468	50468	50406	10564	10511
NA21093	SAS	GIH	0	frozen_threeway_SNV	SNV	linear	50468	50468	50468	50216	10564	10336
NA21093	SAS	GIH	0	frozen_threeway_SNV	SNV	old_full	50468	50468	50468	50384	10564	10494
NA21093	SAS	GIH	0	frozen_threeway_SNV	SNV	old_hprc	50468	50468	50468	50405	10564	10511
NA21093	SAS	GIH	0	shared_new_sites	ALL	full	85080	85080	85080	84517	20480	20080
NA21093	SAS	GIH	0	shared_new_sites	ALL	hprc	85080	85080	85078	84649	20480	20146
NA21093	SAS	GIH	0	shared_new_sites	ALL	old_full	85080	70187	70187	69824	20480	17644
NA21093	SAS	GIH	0	shared_new_sites	ALL	old_hprc	85080	84869	84866	84437	20480	20126
NA21093	SAS	GIH	0	shared_new_sites	SNV	full	70175	70175	70175	69908	14955	14793
NA21093	SAS	GIH	0	shared_new_sites	SNV	hprc	70175	70175	70175	70016	14955	14850
NA21093	SAS	GIH	0	shared_new_sites	SNV	old_full	70175	57787	57787	57632	14955	12982
NA21093	SAS	GIH	0	shared_new_sites	SNV	old_hprc	70175	70020	70020	69861	14955	14840
NA21093	SAS	GIH	0	shared_new_sites	SV_length_site	full	287	287	287	252	158	124
NA21093	SAS	GIH	0	shared_new_sites	SV_length_site	hprc	287	287	286	259	158	130
NA21093	SAS	GIH	0	shared_new_sites	SV_length_site	old_full	287	234	234	215	158	110
NA21093	SAS	GIH	0	shared_new_sites	SV_length_site	old_hprc	287	282	281	256	158	129
NA21093	SAS	GIH	0	shared_new_sites	small_complex	full	14618	14618	14618	14357	5367	5163
NA21093	SAS	GIH	0	shared_new_sites	small_complex	hprc	14618	14618	14617	14374	5367	5166
NA21093	SAS	GIH	0	shared_new_sites	small_complex	old_full	14618	12166	12166	11977	5367	4552
NA21093	SAS	GIH	0	shared_new_sites	small_complex	old_hprc	14618	14567	14565	14320	5367	5157
NA21093	SAS	GIH	0	shared_new_sites	truth_SV_length	full	82	82	82	70	82	70
NA21093	SAS	GIH	0	shared_new_sites	truth_SV_length	hprc	82	82	81	69	82	69
NA21093	SAS	GIH	0	shared_new_sites	truth_SV_length	old_full	82	73	73	66	82	66
NA21093	SAS	GIH	0	shared_new_sites	truth_SV_length	old_hprc	82	81	80	69	82	69
HG03742	SAS	ITU	0	all_truth	ALL	full	97372	96816	96816	96261	21504	20984
HG03742	SAS	ITU	0	all_truth	ALL	hprc	97372	85080	85079	84570	21504	20965
HG03742	SAS	ITU	0	all_truth	ALL	old_full	97372	79556	79556	79174	21504	18332
HG03742	SAS	ITU	0	all_truth	ALL	old_hprc	97372	84869	84868	84358	21504	20944
HG03742	SAS	ITU	0	all_truth	SNV	full	79844	79413	79413	79153	15826	15556
HG03742	SAS	ITU	0	all_truth	SNV	hprc	79844	70175	70175	69945	15826	15544
HG03742	SAS	ITU	0	all_truth	SNV	old_full	79844	65229	65229	65052	15826	13551
HG03742	SAS	ITU	0	all_truth	SNV	old_hprc	79844	70020	70020	69791	15826	15540
HG03742	SAS	ITU	0	all_truth	SV_length_site	full	298	296	296	265	160	129
HG03742	SAS	ITU	0	all_truth	SV_length_site	hprc	298	287	286	249	160	123
HG03742	SAS	ITU	0	all_truth	SV_length_site	old_full	298	242	242	219	160	108
HG03742	SAS	ITU	0	all_truth	SV_length_site	old_hprc	298	282	281	245	160	122
HG03742	SAS	ITU	0	all_truth	small_complex	full	17230	17107	17107	16843	5518	5299
HG03742	SAS	ITU	0	all_truth	small_complex	hprc	17230	14618	14618	14376	5518	5298
HG03742	SAS	ITU	0	all_truth	small_complex	old_full	17230	14085	14085	13903	5518	4673
HG03742	SAS	ITU	0	all_truth	small_complex	old_hprc	17230	14567	14567	14322	5518	5282
HG03742	SAS	ITU	0	all_truth	truth_SV_length	full	82	82	82	68	82	68
HG03742	SAS	ITU	0	all_truth	truth_SV_length	hprc	82	82	82	64	82	64
HG03742	SAS	ITU	0	all_truth	truth_SV_length	old_full	82	72	72	61	82	61
HG03742	SAS	ITU	0	all_truth	truth_SV_length	old_hprc	82	81	81	64	82	64
HG03742	SAS	ITU	0	frozen_HPRC_sites	ALL	full	84869	84869	84869	84316	21390	20945
HG03742	SAS	ITU	0	frozen_HPRC_sites	ALL	hprc	84869	84869	84868	84360	21390	20948
HG03742	SAS	ITU	0	frozen_HPRC_sites	ALL	old_full	84869	70187	70187	69809	21390	18311
HG03742	SAS	ITU	0	frozen_HPRC_sites	ALL	old_hprc	84869	84869	84868	84358	21390	20944
HG03742	SAS	ITU	0	frozen_HPRC_sites	SNV	full	70020	70020	70020	69760	15732	15531
HG03742	SAS	ITU	0	frozen_HPRC_sites	SNV	hprc	70020	70020	70020	69790	15732	15539
HG03742	SAS	ITU	0	frozen_HPRC_sites	SNV	old_full	70020	57787	57787	57613	15732	13532
HG03742	SAS	ITU	0	frozen_HPRC_sites	SNV	old_hprc	70020	70020	70020	69791	15732	15540
HG03742	SAS	ITU	0	frozen_HPRC_sites	SV_length_site	full	282	282	282	252	158	128
HG03742	SAS	ITU	0	frozen_HPRC_sites	SV_length_site	hprc	282	282	281	245	158	122
HG03742	SAS	ITU	0	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	211	158	108
HG03742	SAS	ITU	0	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	281	245	158	122
HG03742	SAS	ITU	0	frozen_HPRC_sites	small_complex	full	14567	14567	14567	14304	5500	5286
HG03742	SAS	ITU	0	frozen_HPRC_sites	small_complex	hprc	14567	14567	14567	14325	5500	5287
HG03742	SAS	ITU	0	frozen_HPRC_sites	small_complex	old_full	14567	12166	12166	11985	5500	4671
HG03742	SAS	ITU	0	frozen_HPRC_sites	small_complex	old_hprc	14567	14567	14567	14322	5500	5282
HG03742	SAS	ITU	0	frozen_HPRC_sites	truth_SV_length	full	81	81	81	68	81	68
HG03742	SAS	ITU	0	frozen_HPRC_sites	truth_SV_length	hprc	81	81	81	64	81	64
HG03742	SAS	ITU	0	frozen_HPRC_sites	truth_SV_length	old_full	81	72	72	61	81	61
HG03742	SAS	ITU	0	frozen_HPRC_sites	truth_SV_length	old_hprc	81	81	81	64	81	64
HG03742	SAS	ITU	0	frozen_threeway_SNV	ALL	full	50468	50468	50468	50372	11158	11067
HG03742	SAS	ITU	0	frozen_threeway_SNV	ALL	hprc	50468	50468	50468	50332	11158	11041
HG03742	SAS	ITU	0	frozen_threeway_SNV	ALL	linear	50468	50468	50468	50218	11158	10929
HG03742	SAS	ITU	0	frozen_threeway_SNV	ALL	old_full	50468	50468	50468	50373	11158	11068
HG03742	SAS	ITU	0	frozen_threeway_SNV	ALL	old_hprc	50468	50468	50468	50333	11158	11042
HG03742	SAS	ITU	0	frozen_threeway_SNV	SNV	full	50468	50468	50468	50372	11158	11067
HG03742	SAS	ITU	0	frozen_threeway_SNV	SNV	hprc	50468	50468	50468	50332	11158	11041
HG03742	SAS	ITU	0	frozen_threeway_SNV	SNV	linear	50468	50468	50468	50218	11158	10929
HG03742	SAS	ITU	0	frozen_threeway_SNV	SNV	old_full	50468	50468	50468	50373	11158	11068
HG03742	SAS	ITU	0	frozen_threeway_SNV	SNV	old_hprc	50468	50468	50468	50333	11158	11042
HG03742	SAS	ITU	0	shared_new_sites	ALL	full	85080	85080	85080	84526	21408	20962
HG03742	SAS	ITU	0	shared_new_sites	ALL	hprc	85080	85080	85079	84570	21408	20965
HG03742	SAS	ITU	0	shared_new_sites	ALL	old_full	85080	70187	70187	69809	21408	18311
HG03742	SAS	ITU	0	shared_new_sites	ALL	old_hprc	85080	84869	84868	84358	21408	20944
HG03742	SAS	ITU	0	shared_new_sites	SNV	full	70175	70175	70175	69915	15737	15536
HG03742	SAS	ITU	0	shared_new_sites	SNV	hprc	70175	70175	70175	69945	15737	15544
HG03742	SAS	ITU	0	shared_new_sites	SNV	old_full	70175	57787	57787	57613	15737	13532
HG03742	SAS	ITU	0	shared_new_sites	SNV	old_hprc	70175	70020	70020	69791	15737	15540
HG03742	SAS	ITU	0	shared_new_sites	SV_length_site	full	287	287	287	256	160	129
HG03742	SAS	ITU	0	shared_new_sites	SV_length_site	hprc	287	287	286	249	160	123
HG03742	SAS	ITU	0	shared_new_sites	SV_length_site	old_full	287	234	234	211	160	108
HG03742	SAS	ITU	0	shared_new_sites	SV_length_site	old_hprc	287	282	281	245	160	122
HG03742	SAS	ITU	0	shared_new_sites	small_complex	full	14618	14618	14618	14355	5511	5297
HG03742	SAS	ITU	0	shared_new_sites	small_complex	hprc	14618	14618	14618	14376	5511	5298
HG03742	SAS	ITU	0	shared_new_sites	small_complex	old_full	14618	12166	12166	11985	5511	4671
HG03742	SAS	ITU	0	shared_new_sites	small_complex	old_hprc	14618	14567	14567	14322	5511	5282
HG03742	SAS	ITU	0	shared_new_sites	truth_SV_length	full	82	82	82	68	82	68
HG03742	SAS	ITU	0	shared_new_sites	truth_SV_length	hprc	82	82	82	64	82	64
HG03742	SAS	ITU	0	shared_new_sites	truth_SV_length	old_full	82	72	72	61	82	61
HG03742	SAS	ITU	0	shared_new_sites	truth_SV_length	old_hprc	82	81	81	64	82	64
HG03239	SAS	PJL	0	all_truth	ALL	full	97372	96816	96814	96206	23533	22886
HG03239	SAS	PJL	0	all_truth	ALL	hprc	97372	85080	85080	84017	23533	22482
HG03239	SAS	PJL	0	all_truth	ALL	old_full	97372	79556	79554	79158	23533	19769
HG03239	SAS	PJL	0	all_truth	ALL	old_hprc	97372	84869	84869	83813	23533	22459
HG03239	SAS	PJL	0	all_truth	SNV	full	79844	79413	79413	79159	17393	17077
HG03239	SAS	PJL	0	all_truth	SNV	hprc	79844	70175	70175	69629	17393	16836
HG03239	SAS	PJL	0	all_truth	SNV	old_full	79844	65229	65229	65067	17393	14697
HG03239	SAS	PJL	0	all_truth	SNV	old_hprc	79844	70020	70020	69479	17393	16824
HG03239	SAS	PJL	0	all_truth	SV_length_site	full	298	296	295	256	171	134
HG03239	SAS	PJL	0	all_truth	SV_length_site	hprc	298	287	287	243	171	129
HG03239	SAS	PJL	0	all_truth	SV_length_site	old_full	298	242	242	217	171	116
HG03239	SAS	PJL	0	all_truth	SV_length_site	old_hprc	298	282	282	240	171	128
HG03239	SAS	PJL	0	all_truth	small_complex	full	17230	17107	17106	16791	5969	5675
HG03239	SAS	PJL	0	all_truth	small_complex	hprc	17230	14618	14618	14145	5969	5517
HG03239	SAS	PJL	0	all_truth	small_complex	old_full	17230	14085	14083	13874	5969	4956
HG03239	SAS	PJL	0	all_truth	small_complex	old_hprc	17230	14567	14567	14094	5969	5507
HG03239	SAS	PJL	0	all_truth	truth_SV_length	full	90	90	89	69	90	69
HG03239	SAS	PJL	0	all_truth	truth_SV_length	hprc	90	90	90	64	90	64
HG03239	SAS	PJL	0	all_truth	truth_SV_length	old_full	90	78	78	64	90	64
HG03239	SAS	PJL	0	all_truth	truth_SV_length	old_hprc	90	89	89	64	90	64
HG03239	SAS	PJL	0	frozen_HPRC_sites	ALL	full	84869	84869	84867	84266	23392	22839
HG03239	SAS	PJL	0	frozen_HPRC_sites	ALL	hprc	84869	84869	84869	83810	23392	22455
HG03239	SAS	PJL	0	frozen_HPRC_sites	ALL	old_full	84869	70187	70185	69790	23392	19749
HG03239	SAS	PJL	0	frozen_HPRC_sites	ALL	old_hprc	84869	84869	84869	83813	23392	22459
HG03239	SAS	PJL	0	frozen_HPRC_sites	SNV	full	70020	70020	70020	69768	17279	17042
HG03239	SAS	PJL	0	frozen_HPRC_sites	SNV	hprc	70020	70020	70020	69475	17279	16821
HG03239	SAS	PJL	0	frozen_HPRC_sites	SNV	old_full	70020	57787	57787	57625	17279	14678
HG03239	SAS	PJL	0	frozen_HPRC_sites	SNV	old_hprc	70020	70020	70020	69479	17279	16824
HG03239	SAS	PJL	0	frozen_HPRC_sites	SV_length_site	full	282	282	281	244	168	133
HG03239	SAS	PJL	0	frozen_HPRC_sites	SV_length_site	hprc	282	282	282	240	168	128
HG03239	SAS	PJL	0	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	209	168	116
HG03239	SAS	PJL	0	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	282	240	168	128
HG03239	SAS	PJL	0	frozen_HPRC_sites	small_complex	full	14567	14567	14566	14254	5945	5664
HG03239	SAS	PJL	0	frozen_HPRC_sites	small_complex	hprc	14567	14567	14567	14095	5945	5506
HG03239	SAS	PJL	0	frozen_HPRC_sites	small_complex	old_full	14567	12166	12164	11956	5945	4955
HG03239	SAS	PJL	0	frozen_HPRC_sites	small_complex	old_hprc	14567	14567	14567	14094	5945	5507
HG03239	SAS	PJL	0	frozen_HPRC_sites	truth_SV_length	full	89	89	88	69	89	69
HG03239	SAS	PJL	0	frozen_HPRC_sites	truth_SV_length	hprc	89	89	89	64	89	64
HG03239	SAS	PJL	0	frozen_HPRC_sites	truth_SV_length	old_full	89	78	78	64	89	64
HG03239	SAS	PJL	0	frozen_HPRC_sites	truth_SV_length	old_hprc	89	89	89	64	89	64
HG03239	SAS	PJL	0	frozen_threeway_SNV	ALL	full	50468	50468	50468	50412	12256	12208
HG03239	SAS	PJL	0	frozen_threeway_SNV	ALL	hprc	50468	50468	50468	50343	12256	12151
HG03239	SAS	PJL	0	frozen_threeway_SNV	ALL	linear	50468	50468	50468	50231	12256	12033
HG03239	SAS	PJL	0	frozen_threeway_SNV	ALL	old_full	50468	50468	50468	50410	12256	12205
HG03239	SAS	PJL	0	frozen_threeway_SNV	ALL	old_hprc	50468	50468	50468	50348	12256	12155
HG03239	SAS	PJL	0	frozen_threeway_SNV	SNV	full	50468	50468	50468	50412	12256	12208
HG03239	SAS	PJL	0	frozen_threeway_SNV	SNV	hprc	50468	50468	50468	50343	12256	12151
HG03239	SAS	PJL	0	frozen_threeway_SNV	SNV	linear	50468	50468	50468	50231	12256	12033
HG03239	SAS	PJL	0	frozen_threeway_SNV	SNV	old_full	50468	50468	50468	50410	12256	12205
HG03239	SAS	PJL	0	frozen_threeway_SNV	SNV	old_hprc	50468	50468	50468	50348	12256	12155
HG03239	SAS	PJL	0	shared_new_sites	ALL	full	85080	85080	85078	84472	23423	22865
HG03239	SAS	PJL	0	shared_new_sites	ALL	hprc	85080	85080	85080	84017	23423	22482
HG03239	SAS	PJL	0	shared_new_sites	ALL	old_full	85080	70187	70185	69790	23423	19749
HG03239	SAS	PJL	0	shared_new_sites	ALL	old_hprc	85080	84869	84869	83813	23423	22459
HG03239	SAS	PJL	0	shared_new_sites	SNV	full	70175	70175	70175	69922	17295	17057
HG03239	SAS	PJL	0	shared_new_sites	SNV	hprc	70175	70175	70175	69629	17295	16836
HG03239	SAS	PJL	0	shared_new_sites	SNV	old_full	70175	57787	57787	57625	17295	14678
HG03239	SAS	PJL	0	shared_new_sites	SNV	old_hprc	70175	70020	70020	69479	17295	16824
HG03239	SAS	PJL	0	shared_new_sites	SV_length_site	full	287	287	286	247	171	134
HG03239	SAS	PJL	0	shared_new_sites	SV_length_site	hprc	287	287	287	243	171	129
HG03239	SAS	PJL	0	shared_new_sites	SV_length_site	old_full	287	234	234	209	171	116
HG03239	SAS	PJL	0	shared_new_sites	SV_length_site	old_hprc	287	282	282	240	171	128
HG03239	SAS	PJL	0	shared_new_sites	small_complex	full	14618	14618	14617	14303	5957	5674
HG03239	SAS	PJL	0	shared_new_sites	small_complex	hprc	14618	14618	14618	14145	5957	5517
HG03239	SAS	PJL	0	shared_new_sites	small_complex	old_full	14618	12166	12164	11956	5957	4955
HG03239	SAS	PJL	0	shared_new_sites	small_complex	old_hprc	14618	14567	14567	14094	5957	5507
