donor	method	state
NA19726	SpecHLA-IPD365-noFreq	complete
NA19726	T1K-four-field	complete
NA19726	full:DogoHLA	complete
NA19726	full:DogoHLA-no-graph	complete
NA19726	hprc:DogoHLA	complete
NA19726	hprc:DogoHLA-no-graph	complete
NA19726	asian_matched:DogoHLA	complete
NA19726	asian_matched:DogoHLA-no-graph	complete
NA19727	SpecHLA-IPD365-noFreq	complete
NA19727	T1K-four-field	complete
NA19727	full:DogoHLA	complete
NA19727	full:DogoHLA-no-graph	complete
NA19727	hprc:DogoHLA	complete
NA19727	hprc:DogoHLA-no-graph	complete
NA19727	asian_matched:DogoHLA	complete
NA19727	asian_matched:DogoHLA-no-graph	complete
NA19728	SpecHLA-IPD365-noFreq	complete
NA19728	T1K-four-field	complete
NA19728	full:DogoHLA	complete
NA19728	full:DogoHLA-no-graph	complete
NA19728	hprc:DogoHLA	complete
NA19728	hprc:DogoHLA-no-graph	complete
NA19728	asian_matched:DogoHLA	complete
NA19728	asian_matched:DogoHLA-no-graph	complete
NA19729	SpecHLA-IPD365-noFreq	complete
NA19729	T1K-four-field	complete
NA19729	full:DogoHLA	complete
NA19729	full:DogoHLA-no-graph	complete
NA19729	hprc:DogoHLA	complete
NA19729	hprc:DogoHLA-no-graph	complete
NA19729	asian_matched:DogoHLA	complete
NA19729	asian_matched:DogoHLA-no-graph	complete
NA19730	SpecHLA-IPD365-noFreq	complete
NA19730	T1K-four-field	complete
NA19730	full:DogoHLA	complete
NA19730	full:DogoHLA-no-graph	complete
NA19730	hprc:DogoHLA	complete
NA19730	hprc:DogoHLA-no-graph	complete
NA19730	asian_matched:DogoHLA	complete
NA19730	asian_matched:DogoHLA-no-graph	complete
NA19731	SpecHLA-IPD365-noFreq	complete
NA19731	T1K-four-field	complete
NA19731	full:DogoHLA	complete
NA19731	full:DogoHLA-no-graph	complete
NA19731	hprc:DogoHLA	complete
NA19731	hprc:DogoHLA-no-graph	complete
NA19731	asian_matched:DogoHLA	complete
NA19731	asian_matched:DogoHLA-no-graph	complete
NA19732	SpecHLA-IPD365-noFreq	complete
NA19732	T1K-four-field	complete
NA19732	full:DogoHLA	complete
NA19732	full:DogoHLA-no-graph	complete
NA19732	hprc:DogoHLA	complete
NA19732	hprc:DogoHLA-no-graph	complete
NA19732	asian_matched:DogoHLA	complete
NA19732	asian_matched:DogoHLA-no-graph	complete
NA19733	SpecHLA-IPD365-noFreq	complete
NA19733	T1K-four-field	complete
NA19733	full:DogoHLA	complete
NA19733	full:DogoHLA-no-graph	complete
NA19733	hprc:DogoHLA	complete
NA19733	hprc:DogoHLA-no-graph	complete
NA19733	asian_matched:DogoHLA	complete
NA19733	asian_matched:DogoHLA-no-graph	complete
NA19746	SpecHLA-IPD365-noFreq	complete
NA19746	T1K-four-field	complete
NA19746	full:DogoHLA	complete
NA19746	full:DogoHLA-no-graph	complete
NA19746	hprc:DogoHLA	complete
NA19746	hprc:DogoHLA-no-graph	complete
NA19746	asian_matched:DogoHLA	complete
NA19746	asian_matched:DogoHLA-no-graph	complete
NA19747	SpecHLA-IPD365-noFreq	complete
NA19747	T1K-four-field	complete
NA19747	full:DogoHLA	complete
NA19747	full:DogoHLA-no-graph	complete
NA19747	hprc:DogoHLA	complete
NA19747	hprc:DogoHLA-no-graph	complete
NA19747	asian_matched:DogoHLA	complete
NA19747	asian_matched:DogoHLA-no-graph	complete
NA19748	SpecHLA-IPD365-noFreq	complete
NA19748	T1K-four-field	complete
NA19748	full:DogoHLA	complete
NA19748	full:DogoHLA-no-graph	complete
NA19748	hprc:DogoHLA	complete
NA19748	hprc:DogoHLA-no-graph	complete
NA19748	asian_matched:DogoHLA	complete
NA19748	asian_matched:DogoHLA-no-graph	complete
NA19749	SpecHLA-IPD365-noFreq	complete
NA19749	T1K-four-field	complete
NA19749	full:DogoHLA	complete
NA19749	full:DogoHLA-no-graph	complete
NA19749	hprc:DogoHLA	complete
NA19749	hprc:DogoHLA-no-graph	complete
NA19749	asian_matched:DogoHLA	complete
NA19749	asian_matched:DogoHLA-no-graph	complete
NA19750	SpecHLA-IPD365-noFreq	complete
NA19750	T1K-four-field	complete
NA19750	full:DogoHLA	complete
NA19750	full:DogoHLA-no-graph	complete
NA19750	hprc:DogoHLA	complete
NA19750	hprc:DogoHLA-no-graph	complete
NA19750	asian_matched:DogoHLA	complete
NA19750	asian_matched:DogoHLA-no-graph	complete
NA19751	SpecHLA-IPD365-noFreq	complete
NA19751	T1K-four-field	complete
NA19751	full:DogoHLA	complete
NA19751	full:DogoHLA-no-graph	complete
NA19751	hprc:DogoHLA	complete
NA19751	hprc:DogoHLA-no-graph	complete
NA19751	asian_matched:DogoHLA	complete
NA19751	asian_matched:DogoHLA-no-graph	complete
NA19755	SpecHLA-IPD365-noFreq	complete
NA19755	T1K-four-field	complete
NA19755	full:DogoHLA	complete
NA19755	full:DogoHLA-no-graph	complete
NA19755	hprc:DogoHLA	complete
NA19755	hprc:DogoHLA-no-graph	complete
NA19755	asian_matched:DogoHLA	complete
NA19755	asian_matched:DogoHLA-no-graph	complete
NA19756	SpecHLA-IPD365-noFreq	complete
NA19756	T1K-four-field	complete
NA19756	full:DogoHLA	complete
NA19756	full:DogoHLA-no-graph	complete
NA19756	hprc:DogoHLA	complete
NA19756	hprc:DogoHLA-no-graph	complete
NA19756	asian_matched:DogoHLA	complete
NA19756	asian_matched:DogoHLA-no-graph	complete
NA19757	SpecHLA-IPD365-noFreq	complete
NA19757	T1K-four-field	complete
NA19757	full:DogoHLA	complete
NA19757	full:DogoHLA-no-graph	complete
NA19757	hprc:DogoHLA	complete
NA19757	hprc:DogoHLA-no-graph	complete
NA19757	asian_matched:DogoHLA	complete
NA19757	asian_matched:DogoHLA-no-graph	complete
NA19758	SpecHLA-IPD365-noFreq	complete
NA19758	T1K-four-field	complete
NA19758	full:DogoHLA	complete
NA19758	full:DogoHLA-no-graph	complete
NA19758	hprc:DogoHLA	complete
NA19758	hprc:DogoHLA-no-graph	complete
NA19758	asian_matched:DogoHLA	complete
NA19758	asian_matched:DogoHLA-no-graph	complete
NA19759	SpecHLA-IPD365-noFreq	complete
NA19759	T1K-four-field	complete
NA19759	full:DogoHLA	complete
NA19759	full:DogoHLA-no-graph	complete
NA19759	hprc:DogoHLA	complete
NA19759	hprc:DogoHLA-no-graph	complete
NA19759	asian_matched:DogoHLA	complete
NA19759	asian_matched:DogoHLA-no-graph	complete
NA19760	SpecHLA-IPD365-noFreq	complete
NA19760	T1K-four-field	complete
NA19760	full:DogoHLA	complete
NA19760	full:DogoHLA-no-graph	complete
NA19760	hprc:DogoHLA	complete
NA19760	hprc:DogoHLA-no-graph	complete
NA19760	asian_matched:DogoHLA	complete
NA19760	asian_matched:DogoHLA-no-graph	complete
NA19761	SpecHLA-IPD365-noFreq	complete
NA19761	T1K-four-field	complete
NA19761	full:DogoHLA	complete
NA19761	full:DogoHLA-no-graph	complete
NA19761	hprc:DogoHLA	complete
NA19761	hprc:DogoHLA-no-graph	complete
NA19761	asian_matched:DogoHLA	complete
NA19761	asian_matched:DogoHLA-no-graph	complete
NA19762	SpecHLA-IPD365-noFreq	complete
NA19762	T1K-four-field	complete
NA19762	full:DogoHLA	complete
NA19762	full:DogoHLA-no-graph	complete
NA19762	hprc:DogoHLA	complete
NA19762	hprc:DogoHLA-no-graph	complete
NA19762	asian_matched:DogoHLA	complete
NA19762	asian_matched:DogoHLA-no-graph	complete
NA19763	SpecHLA-IPD365-noFreq	complete
NA19763	T1K-four-field	complete
NA19763	full:DogoHLA	complete
NA19763	full:DogoHLA-no-graph	complete
NA19763	hprc:DogoHLA	complete
NA19763	hprc:DogoHLA-no-graph	complete
NA19763	asian_matched:DogoHLA	complete
NA19763	asian_matched:DogoHLA-no-graph	complete
NA19770	SpecHLA-IPD365-noFreq	complete
NA19770	T1K-four-field	complete
NA19770	full:DogoHLA	complete
NA19770	full:DogoHLA-no-graph	complete
NA19770	hprc:DogoHLA	complete
NA19770	hprc:DogoHLA-no-graph	complete
NA19770	asian_matched:DogoHLA	complete
NA19770	asian_matched:DogoHLA-no-graph	complete
NA19771	SpecHLA-IPD365-noFreq	complete
NA19771	T1K-four-field	complete
NA19771	full:DogoHLA	complete
NA19771	full:DogoHLA-no-graph	complete
NA19771	hprc:DogoHLA	complete
NA19771	hprc:DogoHLA-no-graph	complete
NA19771	asian_matched:DogoHLA	complete
NA19771	asian_matched:DogoHLA-no-graph	complete
NA19772	SpecHLA-IPD365-noFreq	complete
NA19772	T1K-four-field	complete
NA19772	full:DogoHLA	complete
NA19772	full:DogoHLA-no-graph	complete
NA19772	hprc:DogoHLA	complete
NA19772	hprc:DogoHLA-no-graph	complete
NA19772	asian_matched:DogoHLA	complete
NA19772	asian_matched:DogoHLA-no-graph	complete
NA19773	SpecHLA-IPD365-noFreq	complete
NA19773	T1K-four-field	complete
NA19773	full:DogoHLA	complete
NA19773	full:DogoHLA-no-graph	complete
NA19773	hprc:DogoHLA	complete
NA19773	hprc:DogoHLA-no-graph	complete
NA19773	asian_matched:DogoHLA	complete
NA19773	asian_matched:DogoHLA-no-graph	complete
NA19774	SpecHLA-IPD365-noFreq	complete
NA19774	T1K-four-field	complete
NA19774	full:DogoHLA	complete
NA19774	full:DogoHLA-no-graph	complete
NA19774	hprc:DogoHLA	complete
NA19774	hprc:DogoHLA-no-graph	complete
NA19774	asian_matched:DogoHLA	complete
NA19774	asian_matched:DogoHLA-no-graph	complete
NA19775	SpecHLA-IPD365-noFreq	complete
NA19775	T1K-four-field	complete
NA19775	full:DogoHLA	complete
NA19775	full:DogoHLA-no-graph	complete
NA19775	hprc:DogoHLA	complete
NA19775	hprc:DogoHLA-no-graph	complete
NA19775	asian_matched:DogoHLA	complete
NA19775	asian_matched:DogoHLA-no-graph	complete
NA19780	SpecHLA-IPD365-noFreq	complete
NA19780	T1K-four-field	complete
NA19780	full:DogoHLA	complete
NA19780	full:DogoHLA-no-graph	complete
NA19780	hprc:DogoHLA	complete
NA19780	hprc:DogoHLA-no-graph	complete
NA19780	asian_matched:DogoHLA	complete
NA19780	asian_matched:DogoHLA-no-graph	complete
NA19781	SpecHLA-IPD365-noFreq	complete
NA19781	T1K-four-field	complete
NA19781	full:DogoHLA	complete
NA19781	full:DogoHLA-no-graph	complete
NA19781	hprc:DogoHLA	complete
NA19781	hprc:DogoHLA-no-graph	complete
NA19781	asian_matched:DogoHLA	complete
NA19781	asian_matched:DogoHLA-no-graph	complete
NA19782	SpecHLA-IPD365-noFreq	complete
NA19782	T1K-four-field	complete
NA19782	full:DogoHLA	complete
NA19782	full:DogoHLA-no-graph	complete
NA19782	hprc:DogoHLA	complete
NA19782	hprc:DogoHLA-no-graph	complete
NA19782	asian_matched:DogoHLA	complete
NA19782	asian_matched:DogoHLA-no-graph	complete
NA19783	SpecHLA-IPD365-noFreq	complete
NA19783	T1K-four-field	complete
NA19783	full:DogoHLA	complete
NA19783	full:DogoHLA-no-graph	complete
NA19783	hprc:DogoHLA	complete
NA19783	hprc:DogoHLA-no-graph	complete
NA19783	asian_matched:DogoHLA	complete
NA19783	asian_matched:DogoHLA-no-graph	complete
NA19784	SpecHLA-IPD365-noFreq	complete
NA19784	T1K-four-field	complete
NA19784	full:DogoHLA	complete
NA19784	full:DogoHLA-no-graph	complete
NA19784	hprc:DogoHLA	complete
NA19784	hprc:DogoHLA-no-graph	complete
NA19784	asian_matched:DogoHLA	complete
NA19784	asian_matched:DogoHLA-no-graph	complete
NA19785	SpecHLA-IPD365-noFreq	complete
NA19785	T1K-four-field	complete
NA19785	full:DogoHLA	complete
NA19785	full:DogoHLA-no-graph	complete
NA19785	hprc:DogoHLA	complete
NA19785	hprc:DogoHLA-no-graph	complete
NA19785	asian_matched:DogoHLA	complete
NA19785	asian_matched:DogoHLA-no-graph	complete
NA19786	SpecHLA-IPD365-noFreq	complete
NA19786	T1K-four-field	complete
NA19786	full:DogoHLA	complete
NA19786	full:DogoHLA-no-graph	complete
NA19786	hprc:DogoHLA	complete
NA19786	hprc:DogoHLA-no-graph	complete
NA19786	asian_matched:DogoHLA	complete
NA19786	asian_matched:DogoHLA-no-graph	complete
NA19787	SpecHLA-IPD365-noFreq	complete
NA19787	T1K-four-field	complete
NA19787	full:DogoHLA	complete
NA19787	full:DogoHLA-no-graph	complete
NA19787	hprc:DogoHLA	complete
NA19787	hprc:DogoHLA-no-graph	complete
NA19787	asian_matched:DogoHLA	complete
NA19787	asian_matched:DogoHLA-no-graph	complete
NA19788	SpecHLA-IPD365-noFreq	complete
NA19788	T1K-four-field	complete
NA19788	full:DogoHLA	complete
NA19788	full:DogoHLA-no-graph	complete
NA19788	hprc:DogoHLA	complete
NA19788	hprc:DogoHLA-no-graph	complete
NA19788	asian_matched:DogoHLA	complete
NA19788	asian_matched:DogoHLA-no-graph	complete
NA19789	SpecHLA-IPD365-noFreq	complete
NA19789	T1K-four-field	complete
NA19789	full:DogoHLA	complete
NA19789	full:DogoHLA-no-graph	complete
NA19789	hprc:DogoHLA	complete
NA19789	hprc:DogoHLA-no-graph	complete
NA19789	asian_matched:DogoHLA	complete
NA19789	asian_matched:DogoHLA-no-graph	complete
NA19790	SpecHLA-IPD365-noFreq	complete
NA19790	T1K-four-field	complete
NA19790	full:DogoHLA	complete
NA19790	full:DogoHLA-no-graph	complete
NA19790	hprc:DogoHLA	complete
NA19790	hprc:DogoHLA-no-graph	complete
NA19790	asian_matched:DogoHLA	complete
NA19790	asian_matched:DogoHLA-no-graph	complete
NA19794	SpecHLA-IPD365-noFreq	complete
NA19794	T1K-four-field	complete
NA19794	full:DogoHLA	complete
NA19794	full:DogoHLA-no-graph	complete
NA19794	hprc:DogoHLA	complete
NA19794	hprc:DogoHLA-no-graph	complete
NA19794	asian_matched:DogoHLA	complete
NA19794	asian_matched:DogoHLA-no-graph	complete
NA19795	SpecHLA-IPD365-noFreq	complete
NA19795	T1K-four-field	complete
NA19795	full:DogoHLA	complete
NA19795	full:DogoHLA-no-graph	complete
NA19795	hprc:DogoHLA	complete
NA19795	hprc:DogoHLA-no-graph	complete
NA19795	asian_matched:DogoHLA	complete
NA19795	asian_matched:DogoHLA-no-graph	complete
NA19796	SpecHLA-IPD365-noFreq	complete
NA19796	T1K-four-field	complete
NA19796	full:DogoHLA	complete
NA19796	full:DogoHLA-no-graph	complete
NA19796	hprc:DogoHLA	complete
NA19796	hprc:DogoHLA-no-graph	complete
NA19796	asian_matched:DogoHLA	complete
NA19796	asian_matched:DogoHLA-no-graph	complete
NA19818	SpecHLA-IPD365-noFreq	complete
NA19818	T1K-four-field	complete
NA19818	full:DogoHLA	complete
NA19818	full:DogoHLA-no-graph	complete
NA19818	hprc:DogoHLA	complete
NA19818	hprc:DogoHLA-no-graph	complete
NA19818	asian_matched:DogoHLA	complete
NA19818	asian_matched:DogoHLA-no-graph	complete
NA19819	SpecHLA-IPD365-noFreq	complete
NA19819	T1K-four-field	complete
NA19819	full:DogoHLA	complete
NA19819	full:DogoHLA-no-graph	complete
NA19819	hprc:DogoHLA	complete
NA19819	hprc:DogoHLA-no-graph	complete
NA19819	asian_matched:DogoHLA	complete
NA19819	asian_matched:DogoHLA-no-graph	complete
NA19828	SpecHLA-IPD365-noFreq	complete
NA19828	T1K-four-field	complete
NA19828	full:DogoHLA	complete
NA19828	full:DogoHLA-no-graph	complete
NA19828	hprc:DogoHLA	complete
NA19828	hprc:DogoHLA-no-graph	complete
NA19828	asian_matched:DogoHLA	complete
NA19828	asian_matched:DogoHLA-no-graph	complete
NA19900	SpecHLA-IPD365-noFreq	complete
NA19900	T1K-four-field	complete
NA19900	full:DogoHLA	complete
NA19900	full:DogoHLA-no-graph	complete
NA19900	hprc:DogoHLA	complete
NA19900	hprc:DogoHLA-no-graph	complete
NA19900	asian_matched:DogoHLA	complete
NA19900	asian_matched:DogoHLA-no-graph	complete
NA19901	SpecHLA-IPD365-noFreq	complete
NA19901	T1K-four-field	complete
NA19901	full:DogoHLA	complete
NA19901	full:DogoHLA-no-graph	complete
NA19901	hprc:DogoHLA	complete
NA19901	hprc:DogoHLA-no-graph	complete
NA19901	asian_matched:DogoHLA	complete
NA19901	asian_matched:DogoHLA-no-graph	complete
NA19902	SpecHLA-IPD365-noFreq	complete
NA19902	T1K-four-field	complete
NA19902	full:DogoHLA	complete
NA19902	full:DogoHLA-no-graph	complete
NA19902	hprc:DogoHLA	complete
NA19902	hprc:DogoHLA-no-graph	complete
NA19902	asian_matched:DogoHLA	complete
NA19902	asian_matched:DogoHLA-no-graph	complete
NA19904	SpecHLA-IPD365-noFreq	complete
NA19904	T1K-four-field	complete
NA19904	full:DogoHLA	complete
NA19904	full:DogoHLA-no-graph	complete
NA19904	hprc:DogoHLA	complete
NA19904	hprc:DogoHLA-no-graph	complete
NA19904	asian_matched:DogoHLA	complete
NA19904	asian_matched:DogoHLA-no-graph	complete
NA19914	SpecHLA-IPD365-noFreq	complete
NA19914	T1K-four-field	complete
NA19914	full:DogoHLA	complete
NA19914	full:DogoHLA-no-graph	complete
NA19914	hprc:DogoHLA	complete
NA19914	hprc:DogoHLA-no-graph	complete
NA19914	asian_matched:DogoHLA	complete
NA19914	asian_matched:DogoHLA-no-graph	complete
NA19916	SpecHLA-IPD365-noFreq	complete
NA19916	T1K-four-field	complete
NA19916	full:DogoHLA	complete
NA19916	full:DogoHLA-no-graph	complete
NA19916	hprc:DogoHLA	complete
NA19916	hprc:DogoHLA-no-graph	complete
NA19916	asian_matched:DogoHLA	complete
NA19916	asian_matched:DogoHLA-no-graph	complete
NA19917	SpecHLA-IPD365-noFreq	complete
NA19917	T1K-four-field	complete
NA19917	full:DogoHLA	complete
NA19917	full:DogoHLA-no-graph	complete
NA19917	hprc:DogoHLA	complete
NA19917	hprc:DogoHLA-no-graph	complete
NA19917	asian_matched:DogoHLA	complete
NA19917	asian_matched:DogoHLA-no-graph	complete
NA19918	SpecHLA-IPD365-noFreq	complete
NA19918	T1K-four-field	complete
NA19918	full:DogoHLA	complete
NA19918	full:DogoHLA-no-graph	complete
NA19918	hprc:DogoHLA	complete
NA19918	hprc:DogoHLA-no-graph	complete
NA19918	asian_matched:DogoHLA	complete
NA19918	asian_matched:DogoHLA-no-graph	complete
NA19982	SpecHLA-IPD365-noFreq	complete
NA19982	T1K-four-field	complete
NA19982	full:DogoHLA	complete
NA19982	full:DogoHLA-no-graph	complete
NA19982	hprc:DogoHLA	complete
NA19982	hprc:DogoHLA-no-graph	complete
NA19982	asian_matched:DogoHLA	complete
NA19982	asian_matched:DogoHLA-no-graph	complete
NA19983	SpecHLA-IPD365-noFreq	complete
NA19983	T1K-four-field	complete
NA19983	full:DogoHLA	complete
NA19983	full:DogoHLA-no-graph	complete
NA19983	hprc:DogoHLA	complete
NA19983	hprc:DogoHLA-no-graph	complete
NA19983	asian_matched:DogoHLA	complete
NA19983	asian_matched:DogoHLA-no-graph	complete
NA20126	SpecHLA-IPD365-noFreq	complete
NA20126	T1K-four-field	complete
NA20126	full:DogoHLA	complete
NA20126	full:DogoHLA-no-graph	complete
NA20126	hprc:DogoHLA	complete
NA20126	hprc:DogoHLA-no-graph	complete
NA20126	asian_matched:DogoHLA	complete
NA20126	asian_matched:DogoHLA-no-graph	complete
NA20127	SpecHLA-IPD365-noFreq	complete
NA20127	T1K-four-field	complete
NA20127	full:DogoHLA	complete
NA20127	full:DogoHLA-no-graph	complete
NA20127	hprc:DogoHLA	complete
NA20127	hprc:DogoHLA-no-graph	complete
NA20127	asian_matched:DogoHLA	complete
NA20127	asian_matched:DogoHLA-no-graph	complete
NA20128	SpecHLA-IPD365-noFreq	complete
NA20128	T1K-four-field	complete
NA20128	full:DogoHLA	complete
NA20128	full:DogoHLA-no-graph	complete
NA20128	hprc:DogoHLA	complete
NA20128	hprc:DogoHLA-no-graph	complete
NA20128	asian_matched:DogoHLA	complete
NA20128	asian_matched:DogoHLA-no-graph	complete
NA20276	SpecHLA-IPD365-noFreq	complete
NA20276	T1K-four-field	complete
NA20276	full:DogoHLA	complete
NA20276	full:DogoHLA-no-graph	complete
NA20276	hprc:DogoHLA	complete
NA20276	hprc:DogoHLA-no-graph	complete
NA20276	asian_matched:DogoHLA	complete
NA20276	asian_matched:DogoHLA-no-graph	complete
NA20278	SpecHLA-IPD365-noFreq	complete
NA20278	T1K-four-field	complete
NA20278	full:DogoHLA	complete
NA20278	full:DogoHLA-no-graph	complete
NA20278	hprc:DogoHLA	complete
NA20278	hprc:DogoHLA-no-graph	complete
NA20278	asian_matched:DogoHLA	complete
NA20278	asian_matched:DogoHLA-no-graph	complete
NA20279	SpecHLA-IPD365-noFreq	complete
NA20279	T1K-four-field	complete
NA20279	full:DogoHLA	complete
NA20279	full:DogoHLA-no-graph	complete
NA20279	hprc:DogoHLA	complete
NA20279	hprc:DogoHLA-no-graph	complete
NA20279	asian_matched:DogoHLA	complete
NA20279	asian_matched:DogoHLA-no-graph	complete
NA20281	SpecHLA-IPD365-noFreq	complete
NA20281	T1K-four-field	complete
NA20281	full:DogoHLA	complete
NA20281	full:DogoHLA-no-graph	complete
NA20281	hprc:DogoHLA	complete
NA20281	hprc:DogoHLA-no-graph	complete
NA20281	asian_matched:DogoHLA	complete
NA20281	asian_matched:DogoHLA-no-graph	complete
NA20287	SpecHLA-IPD365-noFreq	complete
NA20287	T1K-four-field	complete
NA20287	full:DogoHLA	complete
NA20287	full:DogoHLA-no-graph	complete
NA20287	hprc:DogoHLA	complete
NA20287	hprc:DogoHLA-no-graph	complete
NA20287	asian_matched:DogoHLA	complete
NA20287	asian_matched:DogoHLA-no-graph	complete
NA20289	SpecHLA-IPD365-noFreq	complete
NA20289	T1K-four-field	complete
NA20289	full:DogoHLA	complete
NA20289	full:DogoHLA-no-graph	complete
NA20289	hprc:DogoHLA	complete
NA20289	hprc:DogoHLA-no-graph	complete
NA20289	asian_matched:DogoHLA	complete
NA20289	asian_matched:DogoHLA-no-graph	complete
NA20291	SpecHLA-IPD365-noFreq	complete
NA20291	T1K-four-field	complete
NA20291	full:DogoHLA	complete
NA20291	full:DogoHLA-no-graph	complete
NA20291	hprc:DogoHLA	complete
NA20291	hprc:DogoHLA-no-graph	complete
NA20291	asian_matched:DogoHLA	complete
NA20291	asian_matched:DogoHLA-no-graph	complete
NA20294	SpecHLA-IPD365-noFreq	complete
NA20294	T1K-four-field	complete
NA20294	full:DogoHLA	complete
NA20294	full:DogoHLA-no-graph	complete
NA20294	hprc:DogoHLA	complete
NA20294	hprc:DogoHLA-no-graph	complete
NA20294	asian_matched:DogoHLA	complete
NA20294	asian_matched:DogoHLA-no-graph	complete
NA20296	SpecHLA-IPD365-noFreq	complete
NA20296	T1K-four-field	complete
NA20296	full:DogoHLA	complete
NA20296	full:DogoHLA-no-graph	complete
NA20296	hprc:DogoHLA	complete
NA20296	hprc:DogoHLA-no-graph	complete
NA20296	asian_matched:DogoHLA	complete
NA20296	asian_matched:DogoHLA-no-graph	complete
NA20299	SpecHLA-IPD365-noFreq	complete
NA20299	T1K-four-field	complete
NA20299	full:DogoHLA	complete
NA20299	full:DogoHLA-no-graph	complete
NA20299	hprc:DogoHLA	complete
NA20299	hprc:DogoHLA-no-graph	complete
NA20299	asian_matched:DogoHLA	complete
NA20299	asian_matched:DogoHLA-no-graph	complete
NA20314	SpecHLA-IPD365-noFreq	complete
NA20314	T1K-four-field	complete
NA20314	full:DogoHLA	complete
NA20314	full:DogoHLA-no-graph	complete
NA20314	hprc:DogoHLA	complete
NA20314	hprc:DogoHLA-no-graph	complete
NA20314	asian_matched:DogoHLA	complete
